student_id,name,gender,age,department,level,cgpa,attendance_rate,assignments_submitted,library_usage_per_week,internet_hours_per_week,graduation_status
S100333,Student_333,Male,29,Business Admin,400,3.01,70.2,7,5,7.94,Graduated
S100334,Student_334,Female,26,Computer Science,200,3.23,55.82,15,2,11.17,In Progress
S100335,Student_335,Female,30,Law,500,3.37,41.82,11,7,15.87,Graduated
S100336,Student_336,Male,27,Engineering,300,2.41,93.37,11,0,3.95,In Progress
S100337,Student_337,Male,26,Law,300,2.98,65.73,9,5,15.81,In Progress
S100338,Student_338,Female,22,Computer Science,500,2.53,85.17,12,6,18.04,In Progress
S100339,Student_339,Female,20,Engineering,100,4.06,98.28,12,4,9.66,Graduated
S100340,Student_340,Male,21,Law,500,1.79,77.96,15,7,16.17,Graduated
S100341,Student_341,Female,17,Law,200,3.41,81.5,15,4,6.12,In Progress
S100342,Student_342,Male,23,Engineering,100,2.46,96.59,19,7,2.32,In Progress
S100343,Student_343,Female,24,Law,300,2.21,70.99,6,3,0.09,Graduated
S100344,Student_344,Male,25,Law,200,2.79,59.19,15,3,12.57,In Progress
S100345,Student_345,Male,24,Engineering,400,3.9,95.28,10,7,12.26,Dropped
S100346,Student_346,Male,21,Law,400,2.55,44.14,9,7,7.08,In Progress
S100347,Student_347,Female,19,Law,400,1.74,52.88,8,1,15.86,Graduated
S100348,Student_348,Female,26,Medicine,300,2.34,60.48,11,3,6.78,Dropped
S100349,Student_349,Male,27,Business Admin,500,3.09,86.93,8,2,3.79,Graduated
S100350,Student_350,Female,25,Medicine,100,1.87,94.23,9,7,5.26,Dropped
S100351,Student_351,Male,22,Computer Science,300,3.5,67.11,12,1,17.06,Graduated
S100352,Student_352,Male,21,Medicine,200,1.89,57.17,9,0,14.21,Graduated
S100353,Student_353,Female,29,Medicine,200,2.66,61.19,15,2,9.16,In Progress
S100354,Student_354,Female,19,Computer Science,400,3.57,79.39,17,4,8.65,Graduated
S100355,Student_355,Male,22,Law,100,2.65,49.48,15,4,7.17,Dropped
S100356,Student_356,Female,19,Law,400,2.06,72.85,20,2,0.0,In Progress
S100357,Student_357,Female,26,Medicine,200,2.94,75.31,13,5,2.0,Graduated
S100358,Student_358,Male,28,Computer Science,200,2.65,82.47,14,3,9.3,Dropped
S100359,Student_359,Male,22,Law,500,3.85,76.23,6,3,12.95,In Progress
S100360,Student_360,Female,20,Education,500,3.58,45.82,6,3,8.36,Graduated
S100361,Student_361,Male,18,Engineering,500,3.35,81.33,19,4,2.24,Graduated
S100362,Student_362,Male,24,Engineering,400,3.02,41.3,13,2,18.13,In Progress
S100363,Student_363,Female,20,Business Admin,100,2.85,63.42,6,7,3.14,Graduated
S100364,Student_364,Male,25,Engineering,500,2.84,65.02,7,3,10.08,Graduated
S100365,Student_365,Male,23,Medicine,300,1.8,47.0,10,5,10.8,In Progress
S100366,Student_366,Female,28,Engineering,500,3.0,40.59,8,1,21.73,Graduated
S100367,Student_367,Female,18,Engineering,400,2.45,44.27,12,4,5.28,Graduated
S100368,Student_368,Male,20,Education,100,2.94,66.78,12,6,10.23,Graduated
S100369,Student_369,Male,21,Law,500,3.04,54.42,6,5,10.89,Graduated
S100370,Student_370,Female,19,Education,100,2.66,44.14,19,2,4.31,Graduated
S100371,Student_371,Female,25,Medicine,300,3.65,55.38,6,5,11.51,Graduated
S100372,Student_372,Female,29,Engineering,200,2.25,71.73,7,2,7.82,Graduated
S100373,Student_373,Female,21,Law,100,2.65,84.53,18,2,8.45,In Progress
S100374,Student_374,Male,18,Business Admin,500,2.77,64.72,15,2,6.39,Graduated
S100375,Student_375,Female,27,Business Admin,400,3.81,76.79,6,0,15.89,Graduated
S100376,Student_376,Female,19,Engineering,400,3.02,75.81,9,1,9.37,Graduated
S100377,Student_377,Male,30,Engineering,400,2.99,93.78,5,5,5.99,Dropped
S100378,Student_378,Female,25,Business Admin,400,3.61,50.76,11,7,0.0,In Progress
S100379,Student_379,Male,23,Business Admin,100,2.63,68.59,12,7,19.41,Graduated
S100380,Student_380,Female,18,Medicine,400,3.61,77.91,16,0,10.38,In Progress
S100381,Student_381,Female,25,Engineering,200,3.28,71.18,8,5,16.44,Graduated
S100382,Student_382,Female,30,Business Admin,300,3.87,67.02,11,3,16.19,Graduated
S100383,Student_383,Male,20,Computer Science,100,2.73,98.41,13,5,11.87,Graduated
S100384,Student_384,Male,29,Business Admin,100,2.79,96.52,11,7,14.56,Graduated
S100385,Student_385,Female,25,Law,400,3.1,76.69,6,0,16.33,Graduated
S100386,Student_386,Male,29,Law,400,2.96,66.37,6,7,4.81,Graduated
S100387,Student_387,Male,18,Computer Science,100,3.54,85.32,14,0,14.47,Graduated
S100388,Student_388,Male,28,Medicine,400,2.85,70.78,14,4,11.43,In Progress
S100389,Student_389,Male,26,Engineering,400,2.26,99.73,14,2,5.55,In Progress
S100390,Student_390,Male,28,Engineering,400,3.95,81.16,10,0,14.3,In Progress
S100391,Student_391,Male,20,Business Admin,400,4.34,44.09,12,2,5.2,Graduated
S100392,Student_392,Female,21,Law,400,1.9,64.11,16,1,12.76,In Progress
S100393,Student_393,Female,18,Medicine,500,3.34,83.82,14,0,11.43,Graduated
S100394,Student_394,Male,26,Medicine,500,3.52,90.54,15,4,6.76,Graduated
S100395,Student_395,Female,17,Medicine,500,3.17,88.8,17,4,19.42,Graduated
S100396,Student_396,Female,23,Business Admin,100,4.1,98.63,14,3,14.34,Dropped
S100397,Student_397,Female,26,Engineering,300,2.06,69.35,18,0,5.98,Graduated
S100398,Student_398,Female,17,Medicine,100,2.61,48.4,15,1,16.26,Graduated
S100399,Student_399,Male,27,Business Admin,500,3.07,79.13,16,2,8.25,Graduated
S100400,Student_400,Female,27,Business Admin,100,3.64,44.24,7,5,7.98,In Progress
S100401,Student_401,Female,24,Computer Science,300,3.85,98.41,5,6,14.79,In Progress
S100402,Student_402,Male,19,Education,400,2.16,85.51,5,5,13.28,In Progress
S100403,Student_403,Male,30,Medicine,200,1.76,98.93,15,7,8.76,Graduated
S100404,Student_404,Female,26,Education,500,3.55,62.64,6,5,17.87,Graduated
S100405,Student_405,Female,22,Engineering,500,3.08,40.95,20,5,6.09,Dropped
S100406,Student_406,Female,23,Business Admin,300,3.12,71.28,14,0,17.12,Graduated
S100407,Student_407,Female,26,Medicine,400,3.56,47.27,10,3,6.24,In Progress
S100408,Student_408,Female,17,Law,400,2.43,80.78,6,7,11.83,In Progress
S100409,Student_409,Female,30,Engineering,200,2.83,69.85,10,4,8.22,Graduated
S100410,Student_410,Male,22,Computer Science,400,3.37,85.21,20,6,13.99,Graduated
S100411,Student_411,Female,23,Computer Science,300,2.33,57.46,15,5,0.0,Graduated
S100412,Student_412,Female,22,Education,400,2.62,89.75,5,0,4.79,In Progress
S100413,Student_413,Male,20,Business Admin,300,3.07,79.05,13,3,12.88,Graduated
S100414,Student_414,Male,17,Education,500,3.37,99.26,16,1,14.42,Graduated
S100415,Student_415,Male,27,Law,500,1.99,50.71,19,5,6.82,Graduated
S100416,Student_416,Male,25,Law,500,3.47,43.07,20,6,15.38,In Progress
S100417,Student_417,Female,20,Computer Science,100,3.31,91.06,18,2,6.52,Graduated
S100418,Student_418,Female,23,Medicine,500,2.41,60.31,20,1,12.6,Graduated
S100419,Student_419,Female,23,Computer Science,300,4.57,65.87,11,1,9.3,In Progress
S100420,Student_420,Female,18,Computer Science,200,2.33,95.54,5,5,2.49,Graduated
S100421,Student_421,Female,17,Law,400,3.51,66.44,20,2,18.81,Graduated
S100422,Student_422,Female,24,Education,500,3.19,57.88,13,6,7.21,In Progress
S100423,Student_423,Male,24,Law,100,2.71,43.57,17,0,6.32,Graduated
S100424,Student_424,Female,23,Business Admin,100,3.06,66.58,13,2,8.09,Graduated
S100425,Student_425,Male,30,Law,300,3.37,79.3,15,3,7.87,In Progress
S100426,Student_426,Male,24,Law,200,5.0,56.15,18,7,11.03,Dropped
S100427,Student_427,Female,19,Computer Science,500,1.99,83.07,14,1,7.63,Graduated
S100428,Student_428,Male,27,Medicine,500,1.1,68.7,15,5,7.38,Graduated
S100429,Student_429,Female,18,Computer Science,100,2.29,91.49,10,2,12.42,Graduated
S100430,Student_430,Male,23,Engineering,300,2.98,49.7,6,7,10.03,Graduated
S100431,Student_431,Female,24,Law,100,3.47,85.42,6,4,12.32,Graduated
S100432,Student_432,Male,17,Law,100,3.07,95.95,16,2,8.57,In Progress
S100433,Student_433,Female,28,Engineering,200,2.89,84.48,18,2,11.51,In Progress
S100434,Student_434,Female,26,Law,300,4.08,64.36,12,3,2.39,In Progress
S100435,Student_435,Female,25,Law,200,2.45,53.83,13,5,15.46,In Progress
S100436,Student_436,Female,29,Business Admin,300,4.16,45.9,8,1,7.95,In Progress
S100437,Student_437,Female,27,Law,500,3.43,78.54,6,3,8.91,In Progress
S100438,Student_438,Male,20,Engineering,400,4.05,48.57,19,3,12.74,Dropped
S100439,Student_439,Male,30,Computer Science,400,2.34,90.3,9,4,11.23,Graduated
S100440,Student_440,Male,28,Law,300,2.75,97.64,17,3,13.18,Graduated
S100441,Student_441,Female,30,Medicine,400,1.98,48.15,20,5,16.84,Graduated
S100442,Student_442,Male,20,Engineering,100,3.21,62.56,11,7,8.78,In Progress
S100443,Student_443,Female,19,Education,500,3.22,96.24,18,3,9.8,Graduated
S100444,Student_444,Female,22,Business Admin,500,4.41,68.24,8,4,23.44,In Progress
S100445,Student_445,Male,17,Engineering,400,3.06,72.12,16,6,7.63,Graduated
S100446,Student_446,Male,22,Computer Science,300,1.94,84.85,13,0,6.64,Graduated
S100447,Student_447,Female,18,Engineering,100,3.66,52.63,16,3,13.95,In Progress
S100448,Student_448,Male,25,Education,300,2.36,98.75,19,2,14.69,Graduated
S100449,Student_449,Female,18,Business Admin,400,2.11,86.85,8,3,14.23,In Progress
S100450,Student_450,Female,23,Medicine,500,3.49,49.68,12,6,6.69,Graduated
S100451,Student_451,Female,28,Education,500,2.46,46.66,7,7,9.3,Graduated
S100452,Student_452,Female,17,Engineering,300,2.58,96.1,16,1,9.98,In Progress
S100453,Student_453,Female,28,Education,200,3.98,81.1,18,2,8.53,In Progress
S100454,Student_454,Male,23,Engineering,300,3.36,42.31,16,2,10.82,In Progress
S100455,Student_455,Male,21,Medicine,200,3.42,48.52,10,0,8.44,Graduated
S100456,Student_456,Female,24,Medicine,300,2.04,42.87,19,1,17.63,In Progress
S100457,Student_457,Female,20,Computer Science,200,3.49,98.44,10,1,5.04,Graduated
S100458,Student_458,Male,28,Medicine,200,2.81,69.87,7,1,18.73,Graduated
S100459,Student_459,Male,26,Law,200,2.69,67.73,6,7,3.75,In Progress
S100460,Student_460,Female,23,Education,200,3.29,97.35,10,3,19.9,Graduated
S100461,Student_461,Male,22,Education,100,3.01,70.28,11,6,14.63,Graduated
S100462,Student_462,Female,21,Engineering,200,1.98,71.07,11,3,6.52,Graduated
S100463,Student_463,Male,20,Medicine,200,3.67,99.05,14,7,9.98,In Progress
S100464,Student_464,Female,23,Computer Science,500,3.73,46.69,15,2,13.53,Graduated
S100465,Student_465,Male,28,Computer Science,100,2.59,99.15,5,0,13.58,In Progress
S100466,Student_466,Female,21,Computer Science,200,3.43,49.94,16,3,9.4,Graduated
S100467,Student_467,Male,21,Business Admin,400,3.64,68.37,10,5,4.93,Dropped
S100468,Student_468,Male,17,Law,100,1.69,60.26,13,5,15.26,In Progress
S100469,Student_469,Female,18,Medicine,500,2.64,97.33,17,3,11.39,Graduated
S100470,Student_470,Male,21,Computer Science,300,1.48,69.13,13,7,17.03,In Progress
S100471,Student_471,Female,29,Law,500,3.44,41.38,19,6,9.45,Graduated
S100472,Student_472,Male,19,Education,500,3.31,53.3,16,7,11.0,Graduated
S100473,Student_473,Female,30,Engineering,100,2.54,65.85,6,0,17.1,Graduated
S100474,Student_474,Male,29,Medicine,100,2.89,80.58,8,6,11.21,Graduated
S100475,Student_475,Female,18,Medicine,400,2.74,73.71,10,1,3.51,Dropped
S100476,Student_476,Male,30,Business Admin,400,1.57,90.99,8,2,2.78,In Progress
S100477,Student_477,Female,30,Education,100,3.91,89.71,16,3,1.39,Graduated
S100478,Student_478,Male,20,Medicine,100,3.18,75.43,13,7,5.62,In Progress
S100479,Student_479,Female,20,Business Admin,100,2.9,74.28,19,0,7.89,Graduated
S100480,Student_480,Female,20,Business Admin,300,2.9,56.69,6,0,14.45,Graduated
S100481,Student_481,Female,20,Business Admin,500,3.5,97.47,14,6,15.09,Graduated
S100482,Student_482,Male,19,Medicine,400,1.89,44.61,10,1,0.0,Graduated
S100483,Student_483,Female,29,Medicine,400,2.39,63.82,5,6,13.09,Graduated
S100484,Student_484,Male,28,Medicine,200,3.15,79.65,13,6,8.16,Graduated
S100485,Student_485,Female,23,Law,300,3.78,96.74,5,4,11.75,Graduated
S100486,Student_486,Male,25,Business Admin,100,1.31,70.09,17,6,19.64,In Progress
S100487,Student_487,Female,28,Law,100,3.7,93.76,17,4,5.89,Dropped
S100488,Student_488,Male,21,Engineering,300,2.5,46.29,16,4,12.47,Graduated
S100489,Student_489,Male,20,Medicine,400,2.8,71.9,18,6,15.31,Graduated
S100490,Student_490,Female,27,Education,100,3.02,58.96,12,4,10.41,Graduated
S100491,Student_491,Male,18,Computer Science,200,2.23,87.74,17,3,6.9,Graduated
S100492,Student_492,Male,18,Engineering,400,2.13,66.7,19,7,6.82,Graduated
S100493,Student_493,Female,21,Computer Science,500,3.15,68.52,13,6,7.6,In Progress
S100494,Student_494,Male,23,Computer Science,300,4.33,43.89,5,5,11.17,Graduated
S100495,Student_495,Male,26,Medicine,400,2.34,66.28,5,5,6.57,In Progress
S100496,Student_496,Male,26,Education,500,2.33,44.85,14,7,12.96,In Progress
S100497,Student_497,Female,25,Computer Science,200,2.14,57.97,18,0,12.1,Graduated
S100498,Student_498,Male,29,Business Admin,300,2.84,47.61,11,5,1.41,Graduated
S100499,Student_499,Female,23,Computer Science,100,2.31,60.07,14,5,15.62,In Progress
S100500,Student_500,Male,21,Engineering,100,2.33,53.64,9,2,21.05,Graduated
S100501,Student_501,Male,26,Education,500,3.15,57.11,19,6,7.6,Graduated
S100502,Student_502,Male,26,Education,400,1.99,48.9,15,5,14.58,In Progress
S100503,Student_503,Female,26,Computer Science,200,4.14,66.38,7,5,16.73,In Progress
S100504,Student_504,Male,22,Education,500,2.18,69.85,13,7,13.59,Graduated
S100505,Student_505,Male,27,Engineering,200,3.79,90.2,6,6,12.81,Graduated
S100506,Student_506,Female,28,Engineering,200,4.38,72.33,20,6,1.54,Graduated
S100507,Student_507,Male,19,Engineering,200,3.84,53.73,10,5,8.58,In Progress
S100508,Student_508,Female,21,Business Admin,300,3.75,84.15,8,3,9.24,Graduated
S100509,Student_509,Female,24,Medicine,500,3.56,57.83,9,4,16.68,Graduated
S100510,Student_510,Male,17,Computer Science,300,3.15,85.38,6,2,3.6,Graduated
S100511,Student_511,Female,28,Education,400,3.83,63.23,5,2,19.75,Graduated
S100512,Student_512,Male,17,Engineering,400,2.82,70.82,13,5,18.18,In Progress
S100513,Student_513,Female,23,Computer Science,100,3.61,70.23,7,5,5.04,In Progress
S100514,Student_514,Female,30,Computer Science,100,3.78,97.34,10,4,3.75,In Progress
S100515,Student_515,Male,21,Medicine,100,3.36,49.22,19,2,15.41,Graduated
S100516,Student_516,Female,30,Business Admin,400,2.81,96.31,18,3,8.55,Dropped
S100517,Student_517,Female,21,Education,200,3.34,73.72,13,7,8.78,Graduated
S100518,Student_518,Female,17,Business Admin,200,2.74,99.62,19,1,14.9,Graduated
S100519,Student_519,Female,25,Education,500,2.62,74.39,5,3,4.13,In Progress
S100520,Student_520,Female,17,Engineering,400,3.55,79.38,16,3,14.84,Graduated
S100521,Student_521,Male,21,Engineering,100,3.1,84.97,9,1,3.83,Graduated
S100522,Student_522,Female,26,Computer Science,400,3.54,89.31,20,4,3.52,Dropped
S100523,Student_523,Male,25,Education,200,3.11,68.65,8,4,14.58,Graduated
S100524,Student_524,Female,30,Education,200,3.36,80.72,19,6,13.46,Graduated
S100525,Student_525,Male,20,Business Admin,300,3.98,76.89,7,1,0.0,Graduated
S100526,Student_526,Male,29,Engineering,300,2.89,64.43,6,5,14.42,Graduated
S100527,Student_527,Female,24,Law,500,2.72,89.25,18,6,19.65,Graduated
S100528,Student_528,Female,22,Computer Science,400,3.3,51.55,7,3,10.55,Dropped
S100529,Student_529,Female,27,Education,300,1.19,50.03,18,0,16.42,Graduated
S100530,Student_530,Male,19,Medicine,300,3.5,84.19,5,2,8.9,In Progress
S100531,Student_531,Female,20,Medicine,400,2.4,78.25,17,2,15.43,Graduated
S100532,Student_532,Male,18,Law,200,4.17,59.06,5,2,0.0,In Progress
S100533,Student_533,Male,17,Engineering,500,3.55,78.11,17,0,6.91,Graduated
S100534,Student_534,Male,29,Engineering,500,3.64,86.24,17,3,24.23,In Progress
S100535,Student_535,Female,30,Engineering,500,3.66,53.02,12,4,17.51,Graduated
S100536,Student_536,Female,24,Business Admin,300,2.68,74.88,9,5,8.46,In Progress
S100537,Student_537,Male,17,Medicine,200,2.82,89.48,6,1,9.9,Graduated
S100538,Student_538,Male,30,Engineering,500,1.82,64.67,7,2,4.42,Graduated
S100539,Student_539,Female,29,Medicine,400,4.05,74.3,19,5,10.08,Graduated
S100540,Student_540,Male,27,Law,500,2.1,44.71,18,0,1.4,In Progress
S100541,Student_541,Female,17,Computer Science,100,2.99,89.83,18,5,12.7,Graduated
S100542,Student_542,Male,20,Business Admin,200,3.86,87.77,6,1,7.22,In Progress
S100543,Student_543,Female,26,Education,100,4.07,67.38,19,3,13.5,In Progress
S100544,Student_544,Male,28,Law,200,2.82,47.15,14,0,7.16,In Progress
S100545,Student_545,Female,26,Medicine,400,1.81,79.62,6,5,6.84,Graduated
S100546,Student_546,Male,22,Law,300,3.16,74.38,8,0,14.57,Graduated
S100547,Student_547,Female,25,Education,300,3.23,95.17,16,1,7.81,In Progress
S100548,Student_548,Female,17,Business Admin,200,3.3,56.79,8,7,8.14,In Progress
S100549,Student_549,Male,23,Computer Science,500,2.79,41.94,11,1,17.58,In Progress
S100550,Student_550,Male,26,Education,100,2.9,55.28,6,2,17.47,In Progress
S100551,Student_551,Female,27,Business Admin,400,2.51,65.67,13,3,14.28,In Progress
S100552,Student_552,Male,21,Medicine,500,3.11,49.33,11,1,10.15,Dropped
S100553,Student_553,Female,28,Education,300,3.56,98.78,8,2,22.45,Graduated
S100554,Student_554,Male,24,Law,500,3.18,53.34,16,5,16.95,In Progress
S100555,Student_555,Female,30,Engineering,100,2.97,80.67,11,2,6.79,Graduated
S100556,Student_556,Female,23,Law,300,3.79,67.25,19,7,13.72,Graduated
S100557,Student_557,Female,20,Medicine,200,3.18,73.31,14,1,5.16,Dropped
S100558,Student_558,Female,20,Computer Science,400,3.02,95.96,15,0,12.27,In Progress
S100559,Student_559,Female,22,Education,400,3.05,71.89,5,5,9.14,Graduated
S100560,Student_560,Female,22,Computer Science,300,2.15,58.31,17,0,7.32,Graduated
S100561,Student_561,Male,25,Medicine,200,2.24,53.25,11,7,12.37,Graduated
S100562,Student_562,Male,28,Education,100,2.91,93.52,17,0,5.75,Graduated
S100563,Student_563,Male,21,Business Admin,400,2.48,99.2,10,2,8.79,Graduated
S100564,Student_564,Female,24,Business Admin,300,2.97,55.11,19,0,12.38,In Progress
S100565,Student_565,Female,21,Law,400,3.6,83.32,13,3,10.52,Graduated
S100566,Student_566,Female,18,Law,200,3.49,70.35,12,7,9.14,Graduated
S100567,Student_567,Female,22,Medicine,100,3.27,81.91,6,0,8.5,Graduated
S100568,Student_568,Male,25,Business Admin,200,3.59,97.85,19,6,8.69,Graduated
S100569,Student_569,Male,29,Education,500,3.72,56.57,15,7,18.01,Graduated
S100570,Student_570,Female,19,Business Admin,200,3.7,84.4,7,5,15.23,Graduated
S100571,Student_571,Male,17,Law,200,3.68,66.28,20,7,1.68,In Progress
S100572,Student_572,Male,17,Medicine,400,2.16,79.15,17,5,4.95,In Progress
S100573,Student_573,Female,29,Business Admin,200,1.68,64.4,7,0,3.92,Graduated
S100574,Student_574,Male,19,Medicine,300,2.45,82.5,17,2,7.81,In Progress
S100575,Student_575,Female,26,Business Admin,400,2.68,60.25,18,5,16.19,Graduated
S100576,Student_576,Male,21,Computer Science,400,3.65,69.3,16,6,5.97,Graduated
S100577,Student_577,Female,19,Business Admin,500,2.93,82.53,20,6,12.32,In Progress
S100578,Student_578,Female,25,Law,300,2.66,42.56,10,4,15.56,Graduated
S100579,Student_579,Female,24,Education,200,3.11,59.69,6,7,0.0,Graduated
S100580,Student_580,Female,19,Law,500,3.38,72.77,15,7,7.31,Graduated
S100581,Student_581,Male,25,Law,300,3.54,44.45,6,3,2.01,In Progress
S100582,Student_582,Female,29,Law,500,2.71,82.19,8,2,6.84,In Progress
S100583,Student_583,Female,22,Medicine,100,2.33,88.8,5,3,12.42,In Progress
S100584,Student_584,Female,29,Engineering,200,2.46,49.8,5,3,1.39,Graduated
S100585,Student_585,Male,23,Engineering,500,3.08,84.01,5,0,10.03,Dropped
S100586,Student_586,Female,20,Computer Science,100,2.26,78.77,9,3,1.18,In Progress
S100587,Student_587,Male,20,Law,200,3.66,64.65,17,6,3.65,In Progress
S100588,Student_588,Female,28,Engineering,500,2.27,49.9,13,0,16.0,In Progress
S100589,Student_589,Male,29,Computer Science,500,1.91,97.29,8,3,13.49,Graduated
S100590,Student_590,Male,18,Medicine,500,3.11,67.84,18,5,3.63,Graduated
S100591,Student_591,Female,21,Law,500,2.81,51.02,12,7,9.99,In Progress
S100592,Student_592,Male,24,Education,400,3.33,83.09,11,6,8.83,Graduated
S100593,Student_593,Female,23,Medicine,500,2.65,76.47,17,4,11.37,Graduated
S100594,Student_594,Female,23,Computer Science,400,3.28,88.97,10,3,14.4,In Progress
S100595,Student_595,Female,22,Medicine,400,3.71,99.77,18,1,22.65,Graduated
S100596,Student_596,Male,19,Education,100,2.56,42.69,13,7,8.3,Graduated
